evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
85,8.962185789140935e-06,6.953243704966961e-06,4.483670254043533e-05,7,5.485039275286127e-11,-3.7556440203226904,-0.17000541795293972,-0.2268470665177331
86,8.962185779824228e-06,6.953243853628058e-06,4.4836703442413235e-05,7,5.4852611086631134e-11,-3.755644019000249,-0.17000541807329184,-0.22684706649335545
87,1.3171628680336016e-05,3.509769803825408e-06,2.035383857835347e-05,9,3.817830109277757e-11,-3.7546472868639764,-0.16999779839971846,-0.22684649936773185
88,8.962185777495077e-06,6.953243890794345e-06,4.4836703667915015e-05,7,5.4853166495938284e-11,-3.7556440186696367,-0.17000541810338018,-0.22684706648726102
89,8.962185775165941e-06,6.953243927957508e-06,4.483670389339553e-05,7,5.485372242515321e-11,-3.755644018339024,-0.17000541813346792,-0.22684706648116668
90,1.3171582455624132e-05,3.5095687844131235e-06,2.0352168216206993e-05,9,5.132936891843558e-11,-3.7546625214387492,-0.16999640073511493,-0.22684678292442975
91,8.96218577458369e-06,6.9532439372458905e-06,4.483670394974787e-05,7,5.4853859857110296e-11,-3.7556440182563766,-0.1700054181409898,-0.2268470664796431
92,8.962185774001413e-06,6.953243946534846e-06,4.483670400610614e-05,7,5.485399876217129e-11,-3.755644018173729,-0.17000541814851172,-0.22684706647811959
93,1.3171560581369136e-05,3.5094679711013123e-06,2.0351334441870664e-05,9,5.933725012947132e-11,-3.754670138547652,-0.16999570190061639,-0.22684692470126983
94,8.962185773855783e-06,6.9532439488589434e-06,4.4836704020208954e-05,7,5.4854032909885385e-11,-3.7556440181530664,-0.1700054181503919,-0.22684706647773858
95,8.962185773710309e-06,6.953243951177732e-06,4.4836704034273834e-05,7,5.485406868030754e-11,-3.755644018132405,-0.17000541815227255,-0.22684706647735767
96,1.3171549999153507e-05,3.509417474400822e-06,2.0350917954629806e-05,9,6.3751532113062e-11,-3.7546739470447736,-0.16999535248372424,-0.2268469955893125
97,8.962185773673862e-06,6.953243951761612e-06,4.483670403781959e-05,7,5.485407607950131e-11,-3.755644018127238,-0.17000541815274267,-0.22684706647726258
98,8.962185773637506e-06,6.953243952341181e-06,4.4836704041334084e-05,7,5.4854085487603186e-11,-3.7556440181220676,-0.17000541815321288,-0.22684706647716724
99,1.3171544803024838e-05,3.5093922015929267e-06,2.03507098176465e-05,9,6.60684549327039e-11,-3.7546758512772422,-0.16999517777549203,-0.22684703103323958
100,8.962185773628328e-06,6.953243952486301e-06,4.483670404221548e-05,7,5.485408715215788e-11,-3.755644018120782,-0.17000541815333,-0.2268470664771435
101,8.962185773619275e-06,6.953243952631308e-06,4.483670404309475e-05,7,5.485408863499965e-11,-3.755644018119493,-0.17000541815344794,-0.2268470664771197
102,1.3171542229525433e-05,3.5093795588193366e-06,2.035060577668845e-05,9,6.725530432139173e-11,-3.754676803389228,-0.16999509042144595,-0.22684704875517958
103,8.962185773616967e-06,6.953243952672132e-06,4.4836704043346506e-05,7,5.485408986187556e-11,-3.7556440181191673,-0.170005418153477,-0.2268470664771137
104,8.962185773614745e-06,6.9532439527052675e-06,4.483670404354508e-05,7,5.485409108698463e-11,-3.7556440181188404,-0.17000541815350698,-0.22684706647710776
105,8.962182392646725e-06,6.953296894331824e-06,4.483702440268222e-05,7,5.566612351740695e-11,-3.755643537417754,-0.17000546190241728,-0.22684705761614363
106,8.962182392646132e-06,6.953296894340098e-06,4.4837024402732e-05,7,5.5666122684976714e-11,-3.7556435374176655,-0.1700054619024247,-0.22684705761614213
107,8.96218239264559e-06,6.953296894346358e-06,4.483702440276739e-05,7,5.5666124069504244e-11,-3.7556435374175905,-0.17000546190243185,-0.22684705761614077
108,8.96218070630175e-06,6.953322544129846e-06,4.483717895898437e-05,7,5.6076021814395824e-11,-3.7556432970597124,-0.1700054837787293,-0.22684705318566015
109,8.962180706301695e-06,6.953322544126404e-06,4.483717895895935e-05,7,5.607602095184962e-11,-3.7556432970596942,-0.17000548377873148,-0.22684705318565979
110,1.3171542011544643e-05,3.5093784839851465e-06,2.0350596934072495e-05,9,6.735707235614586e-11,-3.7546768843185645,-0.16999508299635932,-0.22684705026154284
111,8.962180706301544e-06,6.953322544135396e-06,4.4837178959020154e-05,7,5.607602211140885e-11,-3.755643297059688,-0.17000548377873184,-0.2268470531856596
112,8.962180706301504e-06,6.9533225441353665e-06,4.4837178959020255e-05,7,5.607602172838095e-11,-3.755643297059683,-0.1700054837787331,-0.2268470531856594
113,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
