triangle_id,point_id_0,point_id_1,point_id_2,base_area,min_relative_area_change,min_expression,max_relative_area_change,max_expression
22753,42401,500884,379643,1.2716557366370274e-06,-0.010312199346582118,EyesUp,0.062608450365741808,EyeScrewedUpLeft
22754,42401,274131,439619,1.6418351424773254e-06,-0.0082411604468776156,EyesLeft,0.049769443367704946,EyeScrewedUpLeft
22755,42401,294091,500884,1.2161532665152965e-06,-0.012480332414054551,EyesLeft,0.039786488445730628,EyeScrewedUpLeft
22756,42401,439619,498271,1.3814122579822689e-06,-0.015713047297579386,EyesLeft,0.034910060361738493,EyeScrewedUpLeft
22757,42401,498271,294091,1.3657466951716347e-06,-0.015666107537975149,EyesLeft,0.035140526043460296,EyeScrewedUpLeft
22758,42401,456325,274131,1.3173523669732973e-06,-0.010586645948362339,EyesUp,0.056650513447189521,EyeScrewedUpLeft
22759,42408,416780,380867,2.6916926817462665e-06,-0.09487053543978774,Smile,0.23216826958538328,EyeScrewedUpRight
22760,42408,380867,386916,2.205854395240497e-06,-0.097279281536561402,Smile,0.23258987677672094,EyeScrewedUpRight
22761,42437,395108,503130,1.8986917909594764e-06,-0.086567990765500258,LipsRight,0.10662746483241325,SmileClosed
22762,42437,399978,499419,1.4959655372740499e-06,-0.082085478274661283,LowerLipBack,0.10604331062254868,SmileClosed
22763,42490,389912,135353,1.0389221543536843e-06,-0.16703443614155133,Smile,0.14230773533821828,EyeScrewedUpRight
22764,42508,230509,301839,1.930902707379886e-06,-0.076311980714763528,LipsCornersDown,0.16577941089168058,JawFront
22765,42508,501966,230509,1.1628511377446923e-06,-0.082616840278160963,LipsCornersDown,0.15960415769389646,JawFront
22766,42538,384541,517632,1.2323600710628115e-06,-0.026161266280740447,BrowUpLeft,0.086513474255559997,Compressed
22767,42538,195775,280053,1.4805549769852501e-06,-0.02374432925137171,BrowUpLeft,0.07854307594371579,Compressed
22768,42538,517632,195775,1.3063839960328715e-06,-0.029924971211134355,BrowUpLeft,0.078902563614031473,Compressed
22769,42690,405793,371309,1.9558717171853431e-06,-0.085625385866403003,MouthOpenMax,0.2484072538275397,LipsRight
22770,42690,389646,405793,1.7778133289691044e-06,-0.086893954761014025,LipsLeft,0.18264386994771153,LipsRight
22771,42696,240999,592537,2.8251357880078115e-07,-0.40776478779427028,BrowDownRight,1.5561319538738565,BrowUpRight
22772,42696,42700,240999,1.4372625988947738e-07,-0.31789366023743071,BrowDownRight,1.6344644284063503,BrowUpRight
22773,42714,389646,413672,1.9640921558124727e-06,-0.10000775943614204,LipsLeft,0.15786851589847628,Compressed
22774,42714,413672,405894,2.1349091797165196e-06,-0.089029981317054308,LipsLeft,0.14293424197389304,LipsRight
22775,42716,527599,385391,2.3594914509396214e-06,-0.075967412909546672,LowerLipBack,0.093523423043146092,JawFront
22776,42836,263288,202130,7.5208345603092781e-07,-0.18720743622669245,BrowUpLeft,0.059292201031768244,Scream
22777,42836,344905,263288,1.128882739246032e-06,-0.18724816916641895,BrowUpLeft,0.059809385975091889,Scream
22778,42836,202130,428989,7.5719212047915874e-07,-0.1874904903691188,BrowUpLeft,0.059718704998236838,Scream
22779,42926,531310,434474,1.1710262485914971e-06,-0.11756270974186256,LipsLeft,0.10486456006313039,Extra_Funnel
22780,42926,132235,341414,1.2446723645007738e-06,-0.12029941057762938,LipsLeft,0.092484853772803133,Extra_Funnel
22781,42926,341414,430651,1.9223065271531676e-06,-0.124078498540933,LipsLeft,0.091851923640950073,Extra_Funnel
22782,42926,430651,307783,2.1760232294182012e-06,-0.1182071315700115,LipsLeft,0.10454384887260781,Extra_Funnel
22783,42926,307783,531310,1.4345721684077287e-06,-0.11678329304485058,LipsLeft,0.10403542350201866,Extra_Funnel
22784,42926,434474,132235,1.2191378870588281e-06,-0.12356607782315254,LipsLeft,0.090673479959801462,Extra_Funnel
22785,42944,210785,394059,1.2395598200260936e-06,-0.0099929401300853371,EyesUp,0.082176841803514256,Compressed
22786,42944,378898,210785,1.1777853714330866e-06,-0.0099427122845728855,EyesUp,0.082224042871372971,Compressed
22787,42958,535117,406299,1.3122844309539264e-06,-0.09323651589278692,MouthOpenMax,0.2314197025408069,LipsLeft
22788,42958,375930,535117,1.0062118938652205e-06,-0.093015487189710533,MouthOpenMax,0.22970194599009974,LipsLeft
22789,42958,404733,375930,2.4024336858248748e-06,-0.094532800634440473,MouthOpenMax,0.23717523938634422,LipsLeft
22790,43028,385843,200304,1.0656800425997349e-06,-0.068792505915548086,LowerLipBack,0.24578317931733817,EyeScrewedUpLeft
22791,43028,200304,293328,1.3591119651461368e-06,-0.055281694578907303,LowerLipBack,0.19567876233752401,EyeScrewedUpLeft
22792,43028,293328,395359,2.4020910075087144e-06,-0.054926086314967648,LowerLipBack,0.19005880827960087,EyeScrewedUpLeft
22793,43086,346865,218207,1.3408673257541298e-06,-0.047904362628055308,BrowUpLeft,0.20941738900157558,Compressed
22794,43086,504671,346865,1.5919967720683595e-06,-0.048805370862566089,BrowUpLeft,0.2098726746621471,Compressed
22795,43086,218207,377373,1.3208601630817077e-06,-0.04079318755266792,BrowUpLeft,0.21925052830273528,Compressed
22796,43105,378655,534676,1.1011084380567811e-06,-0.094237693329078387,LowerLipBack,0.18690908012873009,Puff
22797,43105,411879,398691,1.4193554274959951e-06,-0.06268230362126026,LowerLipBack,0.14311954617328548,Puff
22798,43105,534676,409396,1.37911887045115e-06,-0.099102347523974399,LowerLipBack,0.19103740944463854,Puff
22799,43105,398691,378655,1.6123507189257136e-06,-0.09417589511318214,LowerLipBack,0.18672330563748774,Puff
22800,43144,389933,305248,2.1171028540735746e-06,-0.23765538306736611,Compressed,0.11801470371754963,EyeScrewedUpRight
22801,43144,381760,218586,1.1932698030367779e-06,-0.18343549223640221,Smile,0.18328122997192553,EyeScrewedUpRight
22802,43144,218586,512181,1.1680884236951306e-06,-0.19627067597202918,Smile,0.16238042772836847,EyeScrewedUpRight
22803,43144,305248,381760,2.8365180181634085e-06,-0.23949418924485333,Compressed,0.10252907953260215,EyeScrewedUpRight
22804,43194,375815,437872,1.8148385415809563e-06,-0.022433257155939246,LipsLeft,0.14059326623677415,LipsRight
22805,43194,271645,375815,1.4126850609329319e-06,-0.031783510617271915,LipsLeft,0.14676921285883071,LipsRight
22806,43194,365812,271645,1.1916651362592407e-06,-0.033383258503624447,LipsLeft,0.12310928135409149,LipsRight
22807,43212,187006,590625,9.5581954622043015e-07,-0.099299920375201189,LowerLipBack,0.094275299469300133,Extra_Funnel
22808,43212,341414,187006,1.4335722130733088e-06,-0.10034207860459265,LowerLipBack,0.095181079413849456,Extra_Funnel
22809,43212,590625,348067,1.1709420902766243e-06,-0.094105508709608876,LowerLipBack,0.085089706935727039,Extra_Funnel
22810,43234,414588,238064,1.5431179590247638e-06,-0.18950519353794937,BrowUpRight,0.028016851515785479,Scream
22811,43234,238064,311067,1.2952426805520035e-06,-0.18897786261440408,BrowUpRight,0.028067077678306074,Scream
22812,43269,219970,222284,3.7223252002767656e-07,-0.22799293178080793,LipsFunnel,0.78644919163202087,Extra_Funnel
22813,43269,219938,219970,4.2575694122019573e-07,-0.14325008662017313,Compressed,1.0039877390379548,Extra_Funnel
22814,43269,222284,224201,5.1783677493462201e-07,-0.23283311369663584,LipsFunnel,0.81385849358742757,Extra_Funnel
22815,43285,296893,360209,2.1294702506448351e-06,-0.057208562993327439,BrowUpRight,0.1759572802903695,Compressed
22816,43285,360209,419973,1.9111379929807066e-06,-0.061021821866383053,BrowUpRight,0.17512159245523451,Compressed
22817,43285,347240,419113,2.1134727842362076e-06,-0.068238900148537618,BrowUpRight,0.14231034933299824,Compressed
22818,43285,419973,347240,1.5867809952019477e-06,-0.062731864925877567,BrowUpRight,0.17403238992672665,Compressed
22819,43291,162616,350878,1.0750171543218218e-06,-0.09734900870315899,LowerLipBack,0.089931002061483412,JawFront
22820,43291,363979,162616,1.1858777187124551e-06,-0.10609420379089496,LowerLipBack,0.082012745623743388,JawFront
22821,43312,458047,350878,1.5687297756938636e-06,-0.10029476545345428,LowerLipBack,0.095569930978250728,Extra_Funnel
22822,43312,497194,348238,1.8036768041784522e-06,-0.093400925429849679,LowerLipBack,0.10056199184418824,Extra_Funnel
22823,43312,348238,341665,1.2657250831855466e-06,-0.1064015931151987,LowerLipBack,0.094928322548696542,Extra_Funnel
22824,43312,270190,497194,1.1207811153726879e-06,-0.1030506107180359,LowerLipBack,0.097645847060009672,Extra_Funnel
22825,43312,350878,270190,9.4442004455079364e-07,-0.10164642861712325,LowerLipBack,0.095014204857950313,Extra_Funnel
22826,43312,341665,458047,1.430349545571287e-06,-0.10046966932585977,LowerLipBack,0.098529143819676479,Extra_Funnel
22827,43320,347505,208161,1.4716095034846662e-06,-0.00070594665834422532,MouthOpenMax,0.20666901669554405,Compressed
22828,43320,208161,367985,1.2673049863434683e-06,-0.00070101954569368186,MouthOpenMax,0.20978701850508696,Compressed
22829,43345,387747,264973,1.9107467511537065e-06,-0.071451416405163171,LowerLipBack,0.15486091549130898,Puff
22830,43355,264368,157026,1.2708767578379221e-06,-0.014649368678672059,EyesUp,0.095049344603032493,Compressed
22831,43355,157026,358442,1.1263865682977604e-06,-0.013817924643811152,EyesUp,0.081514946535968802,Compressed
22832,43355,118326,264368,8.1054554583350641e-07,-0.015596240259327709,EyesUp,0.10169852889666808,Compressed
22833,43503,375322,193046,1.3216028398051764e-06,-0.025569946822368017,EyesUp,0.16181402483927165,Compressed
22834,43503,193046,344234,1.3004103617430216e-06,-0.025079044437230746,EyesUp,0.15580739381696462,Compressed
22835,43604,374202,189531,1.6048860606918291e-06,-0.077240552626296144,LipsPressed,0.13937403238948076,Puff
22836,43654,369800,590991,1.4455550995971828e-06,-0.095623361606345325,LipsLeft,0.094858952419224041,JawFront
22837,43654,590991,357973,1.5637233002176292e-06,-0.089519901807858182,LowerLipBack,0.094648224560451411,JawFront
22838,43659,281777,415376,1.0857835240064156e-06,-0.091400395766609632,Smile,0.31021793052712154,EyeScrewedUpLeft
22839,43659,415376,385997,2.1213345963772889e-06,-0.1078593440975848,Smile,0.30049562671465835,EyeScrewedUpLeft
22840,43659,454878,281777,1.3076024652488616e-06,-0.090083445777236815,Smile,0.29936445369230413,EyeScrewedUpLeft
22841,43671,361620,399161,1.6983911351777541e-06,-0.015933983172557897,SmileClosed,0.091223468861398205,Compressed
22842,43671,399161,256361,1.6616024996432093e-06,-0.012780448403471034,SmileClosed,0.10781314596463698,Compressed
22843,43671,431611,308749,2.0446283246862188e-06,-0.017641436623862305,SmileClosed,0.093415855936138881,Compressed
22844,43671,308749,405991,2.0924852305418706e-06,-0.018198687058947782,SmileClosed,0.089288832920285444,Compressed
22845,43671,256361,431611,1.8170388299859739e-06,-0.011447545216489385,EyesUp,0.095762378130261894,Compressed
22846,43671,405991,361620,2.1542611229880941e-06,-0.018227050395746236,SmileClosed,0.089809405723935809,Compressed
22847,43837,442336,395991,1.6658944220911804e-06,-0.048663394486686995,LipsLeft,0.19573347321005286,EyeScrewedUpLeft
22848,43837,482786,394848,1.5230124548099834e-06,-0.060696817217739452,LipsPressed,0.25632536749901846,EyeScrewedUpLeft
22849,43837,394848,442336,1.6661315403528757e-06,-0.057335467639274884,LipsLeft,0.27218297872586561,EyeScrewedUpLeft
22850,43852,421450,594611,1.0805855492664508e-06,-0.075363636770148124,MouthOpenMax,0.11824026509226826,LipsPressed
22851,43852,594611,420049,1.1576816717329114e-06,-0.072384849265737961,MouthOpenMax,0.12416651872442208,Compressed
22852,43852,420049,446789,1.7202210044365545e-06,-0.043001555053715501,LipsRight,0.13074171915452437,Compressed
22853,43855,409110,436830,1.848007435156524e-06,-0.080525168226107335,LipsRight,0.11630116054487161,LipsLeft
22854,43855,436830,419302,1.7559759654735462e-06,-0.078724200480908446,LipsRight,0.10470383029727137,LipsLeft
22855,43863,352560,438273,1.4186556276730786e-06,-0.14282686689769553,SmileClosed,0.18232106418564964,LipsRight
22856,43863,517634,352560,1.2346776374407728e-06,-0.12636468388127531,SmileClosed,0.18354417281411251,EyeScrewedUpLeft
22857,43863,303938,517634,1.8087424684410376e-06,-0.12878108465869376,SmileClosed,0.18236972192834067,EyeScrewedUpLeft
22858,43863,357397,433099,1.9191976299725302e-06,-0.15977033642212823,SmileClosed,0.20836684600625865,EyeScrewedUpLeft
22859,43863,438273,237592,1.6388974318757906e-06,-0.15618961873772785,SmileClosed,0.21422666985724947,EyeScrewedUpLeft
22860,43863,237592,357397,1.7863243748493884e-06,-0.15866728311179523,SmileClosed,0.19584409690932336,EyeScrewedUpLeft
22861,43863,433099,303938,1.6794197230573183e-06,-0.15334552442613969,SmileClosed,0.19179395833064405,EyeScrewedUpLeft
22862,43870,241529,410548,1.672894800449793e-06,-0.076664425748902087,LipsPressed,0.10930933693577516,EyeScrewedUpLeft
22863,43870,410548,503862,2.1204230209563901e-06,-0.076490672358135003,LipsPressed,0.10927245833019805,EyeScrewedUpLeft
22864,43875,214994,349975,1.2039336434635919e-06,-0.031635950757469611,MouthOpenMax,0.1894336300054178,LipsRight
22865,43875,79585,520698,1.586545250503044e-06,-0.011034577385351518,LipsLeft,0.14917313785623065,Compressed
22866,43888,385506,517754,1.4648279078067712e-06,-0.096729920930172186,MouthOpenMax,0.13700215883568978,LowerLipBack
22867,43888,517754,397621,1.2997458261923661e-06,-0.095830552870697194,MouthOpenMax,0.13463050902349849,LowerLipBack
22868,43903,352086,518305,1.5732045074333562e-06,-0.12914337066208237,Smile,0.35333290997852429,EyeScrewedUpRight
22869,43903,344908,453633,1.5616434746027029e-06,-0.12796545097177658,Smile,0.3515608677502724,EyeScrewedUpRight
22870,43903,45379,344908,1.2781035140925777e-06,-0.12463772032483067,Smile,0.34595368846196495,EyeScrewedUpRight
22871,43903,385178,45379,1.2991789465934392e-06,-0.12531709445116135,Smile,0.3299759631307273,EyeScrewedUpRight
22872,43903,101304,385178,1.3018770496145726e-06,-0.088706822953031894,Smile,0.34472831329785292,EyeScrewedUpRight
22873,43903,367700,101304,1.2252729223941197e-06,-0.12877684779409015,Smile,0.35294604565595034,EyeScrewedUpRight
22874,43903,518305,367700,1.4936607485198928e-06,-0.13028715926775558,Smile,0.35593569853375251,EyeScrewedUpRight
22875,43903,453633,352086,1.5076672399041908e-06,-0.13022135214088415,Smile,0.3545384972728638,EyeScrewedUpRight
22876,43933,442474,425468,1.9049923817948157e-06,-0.26086610096450691,Compressed,0.10874993129032906,MouthOpen
22877,43978,412781,434305,1.8153656720730551e-06,-0.14315764016285071,LowerLipBack,0.17605602931785147,Puff
22878,44008,69134,310673,1.3226766885038364e-06,-0.060569927884552399,LowerLipBack,0.1041690741187471,Scream
22879,44008,143094,69134,1.190707832538845e-06,-0.097874322792232737,LowerLipBack,0.10313149444173808,LipsLeft
22880,44038,535391,365097,1.6142347309420503e-06,-0.023529455862591475,EyesUp,0.1466889534816187,Compressed
22881,44038,341169,535391,1.7453031794834382e-06,-0.023533450650156218,EyesUp,0.14673192643661714,Compressed
22882,44038,365097,252258,1.4961344753946244e-06,-0.021937853949008268,EyesUp,0.13911579585331513,Compressed
22883,44038,313819,341169,1.3807591501070726e-06,-0.020704795300632739,EyesUp,0.13606435674179518,Compressed
22884,44046,435450,344575,8.1103922580922419e-07,-0.065846592045322394,LipsLeft,0.092525467588484123,Compressed
22885,44046,438588,405894,1.4893800740408939e-06,-0.081310611552173784,LipsLeft,0.10682606067260481,Compressed
22886,44046,344575,418402,9.694487223021463e-07,-0.074150926241947523,LipsLeft,0.099970638886118346,Compressed
22887,44046,418402,438588,1.7568224259869492e-06,-0.072882392727880219,LipsLeft,0.097609738439082161,LipsRight
22888,44105,528055,400516,1.5023220266885326e-06,-0.13462372235799469,MouthOpenMax,0.16571688694190567,JawRight
22889,44105,351595,528055,1.4831386212600324e-06,-0.12088696310264635,MouthOpenMax,0.16545687203859094,LipsRight
22890,44105,400516,298349,1.6627406811206845e-06,-0.13501798778099527,MouthOpenMax,0.1561056501689182,LipsRight
22891,44105,377390,351595,2.3264481418138702e-06,-0.12114995646413507,MouthOpenMax,0.1651740751137496,LipsRight
22892,44129,175066,366519,1.1843639316047701e-06,-0.075859334673794576,LipsLeft,0.14492165224721631,Compressed
22893,44129,532484,397278,1.3236354743201e-06,-0.074772623555288575,MouthOpenMax,0.14277937627906478,Compressed
22894,44129,401495,354767,2.0968438126330653e-06,-0.071305271832547645,MouthOpenMax,0.15663496679427569,LipsRight
22895,44129,354767,532484,1.3954760377645965e-06,-0.093711485640882719,MouthOpenMax,0.14233776019307309,LipsRight
22896,44129,397278,175066,1.1424733156034171e-06,-0.065073171236406657,MouthOpenMax,0.1424370049381416,Compressed
22897,44134,481770,437430,1.6339559532672716e-06,-0.1129177271369024,LipsRight,0.10695290027039195,JawFront
22898,44136,446623,310483,1.0253306721184481e-06,-0.19208326236292761,LipsCornersDown,0.14063228222234292,JawFront
22899,44258,365208,268476,8.6061023177956669e-07,-0.096590859114447314,LowerLipBack,0.10113158741564976,JawFront
22900,44258,353666,61419,1.6445582847601163e-06,-0.087304274419923167,LowerLipBack,0.096492160201533173,JawFront
22901,44277,366519,411260,2.0697799812084012e-06,-0.087036177258442593,LipsLeft,0.15361042093351696,Compressed
22902,44298,518562,413470,1.6728852164708379e-06,-0.038326177372663417,LowerLipBack,0.099386660809984484,Puff
22903,44306,588612,426929,1.2703987927738997e-06,-0.13539876190288935,LipsLeft,0.084074914898592423,JawFront
22904,44306,353155,588612,1.464453935136161e-06,-0.13818103728564191,LipsLeft,0.089385667580554662,JawFront
22905,44306,362604,428005,1.8868058612037496e-06,-0.13968451583560759,LipsLeft,0.082630329413794446,JawFront
22906,44311,421788,315001,1.5569515916523733e-06,-0.014195355263362686,SmileClosed,0.11793647795373463,Compressed
22907,44311,408383,263436,1.7126145700927408e-06,-0.013067739966401426,EyesUp,0.13199480155762533,Compressed
22908,44311,315001,408383,1.6471906525943413e-06,-0.015387144819714704,SmileClosed,0.10918692074072345,Compressed
22909,44311,263436,481360,1.7667052316593609e-06,-0.012999588091007763,EyesUp,0.13166531448569829,Compressed
22910,44311,481360,82944,1.8577642825064862e-06,-0.015249289596220073,EyesUp,0.13200409107302247,Compressed
22911,44311,268856,421788,1.4311837037353297e-06,-0.014069795291915765,SmileClosed,0.11890006281102639,Compressed
22912,44311,82944,268856,1.4893248514483258e-06,-0.011757058095134831,SmileClosed,0.11328791747769129,Compressed
22913,44338,61554,349441,1.860426187306457e-06,-0.10753311919215569,LowerLipBack,0.09177473752213583,Puff
22914,44338,349441,93626,1.5572260918966371e-06,-0.096957570548059424,LowerLipBack,0.087911961241697645,JawFront
22915,44371,263986,359089,1.4000971343435656e-06,-0.044050695590512223,Scream,0.092658656528906924,EyeClosedLeft
22916,44371,506248,263986,2.2344403306565625e-06,-0.033202639456749283,Compressed,0.08997707538469113,EyeClosedLeft
22917,44372,425294,511071,1.7628988048197784e-06,-0.066288792493412907,LowerLipBack,0.081188461168992143,JawFront
22918,44376,142366,391073,1.43231080504341e-06,-0.10770986372961311,MouthOpenMax,0.34055150428236258,LipsLeft
22919,44376,343818,404146,2.0431578186986284e-06,-0.11013730640207764,MouthOpenMax,0.33602465388171487,LipsLeft
22920,44376,354774,142366,1.4482118679309903e-06,-0.10681151116314169,MouthOpenMax,0.34160973418762142,LipsLeft
22921,44376,391073,343818,2.3769034460187906e-06,-0.11528884935343664,MouthOpenMax,0.32533322584526969,LipsLeft
22922,44397,305858,367113,2.6079455675410608e-06,-0.1926409968431767,BrowUpLeft,0.15274675406589733,Compressed
22923,44397,367113,455536,2.0961960092634723e-06,-0.19298753982954253,BrowUpLeft,0.13926524856942102,Compressed
22924,44426,132496,404144,9.4642185581336713e-07,-0.015858620047686234,EyesLeft,0.034966531538635381,EyeScrewedUpLeft
22925,44426,216035,132496,1.1599608401827155e-06,-0.015871140306017217,EyesLeft,0.034916452288153987,EyeScrewedUpLeft
22926,44426,294091,216035,1.2954986898711363e-06,-0.015861036748516799,EyesLeft,0.0348965782184949,EyeScrewedUpLeft
22927,44457,367378,176289,1.4190544986591134e-06,-0.012059890846594867,EyesUp,0.11264803372953724,Compressed
22928,44457,176289,276237,1.3363745623762909e-06,-0.020832024334312305,BrowUpRight,0.10598781071612406,Compressed
22929,44462,447166,353943,1.9603860123748523e-06,-0.081547864307704332,SmileClosed,0.078442902445839735,BrowDownLeft
22930,44462,284360,447166,1.3242528045700211e-06,-0.087768130033881286,SmileClosed,0.077985129660797847,BrowDownLeft
22931,44462,344783,284360,1.425653752489406e-06,-0.04522866956395899,SmileClosed,0.065600086151726522,BrowDownLeft
22932,44564,356680,75743,1.179703056452943e-06,-0.1414931449437753,LipsRight,0.085461043163826522,JawFront
22933,44564,75743,433263,1.2272590093497386e-06,-0.13171835813968336,LipsRight,0.091777698416494413,Extra_Funnel
22934,44564,527751,429399,1.1057181598877803e-06,-0.13709601063677213,LipsRight,0.089709007723046463,Extra_Funnel
22935,44564,341745,527751,1.1202895966732013e-06,-0.15300817760237106,LipsRight,0.08960065351682589,JawFront
22936,44564,589404,356680,1.1163932193731007e-06,-0.14375867028535982,LipsRight,0.094145654491768926,JawFront
22937,44564,429399,589404,1.13977159599177e-06,-0.13709811254094173,LipsRight,0.089680184465870338,Extra_Funnel
22938,44566,307345,433263,2.4619816754154163e-06,-0.11370776333432131,LipsRight,0.10670502728737774,Extra_Funnel
22939,44566,437011,155375,1.151023061303397e-06,-0.11522927330799759,LipsRight,0.10680781484704704,Extra_Funnel
22940,44566,54922,307345,1.512192688837168e-06,-0.1110156129298594,LipsRight,0.104900049719443,Extra_Funnel
22941,44566,341665,348238,1.5043891945950687e-06,-0.10589001420937882,LipsRight,0.097847861939104996,Extra_Funnel
22942,44566,348238,437011,2.1448488605815072e-06,-0.11858815356158392,LipsRight,0.093506120331142029,Extra_Funnel
22943,44566,433263,47035,1.1474995849345914e-06,-0.11511784850970364,LipsRight,0.10575585869086446,Extra_Funnel
22944,44566,47035,341665,1.0550701196937716e-06,-0.10044336049658831,LipsRight,0.10108215949144039,Extra_Funnel
22945,44566,155375,54922,8.8372758213127836e-07,-0.11402927224205572,LipsRight,0.11800464921283882,Extra_Funnel
22946,44571,424238,447226,1.3073208073527026e-06,-0.046361136292949023,LipsLeft,0.13045329015564344,Compressed
22947,44571,425083,419238,1.674895562682546e-06,-0.088780719558937515,MouthOpenMax,0.12262857951013806,LipsPressed
22948,44571,447226,425083,1.7606571347816359e-06,-0.046235984225223348,LipsLeft,0.13030693008997241,Compressed
22949,44577,265002,149904,7.477775330883667e-07,-0.076823314355154659,LipsPressed,0.095877770491987091,JawFront
22950,44577,103638,265002,8.6446741631203943e-07,-0.037806218543966819,Smile,0.11431031857007534,MouthOpenMax
22951,44580,183265,313272,1.5149828579479968e-06,-0.060935341976551261,LipsCornersDown,0.12006893542553043,Extra_Funnel
22952,44580,363507,438391,1.9513830093676586e-06,-0.062257393674646555,LipsCornersDown,0.12052198321257745,Extra_Funnel
22953,44580,438391,183265,1.5687561316029374e-06,-0.062163140901580927,LipsCornersDown,0.12006135922705163,Extra_Funnel
22954,44580,532687,363507,1.9534689808887393e-06,-0.080916304159627805,LipsCornersDown,0.12957825336874973,Extra_Funnel
22955,44580,275780,532687,1.6350145715309156e-06,-0.080929498680718415,LipsCornersDown,0.12958384962294356,Extra_Funnel
22956,44580,313272,275780,2.0274951418495064e-06,-0.080925550867362084,LipsCornersDown,0.12958352654233618,Extra_Funnel
22957,44597,410500,443245,1.8724881708006661e-06,-0.067352627960837852,LowerLipBack,0.25768202051892675,EyeScrewedUpRight
22958,44597,443245,52417,1.7655873214521478e-06,-0.069894362843865743,LipsPressed,0.25579082619498728,EyeScrewedUpRight
22959,44631,208508,412585,1.9890659553347102e-06,-0.018376061710500102,SmileClosed,0.090874062887396301,Compressed
22960,44631,362650,208508,1.6809515427930861e-06,-0.018377027706192539,SmileClosed,0.090871963597195515,Compressed
22961,44631,412585,435043,1.4042842164619986e-06,-0.018375342517956805,SmileClosed,0.090874733884395154,Compressed
22962,44631,435043,261814,1.7664672404472257e-06,-0.011874654999190049,EyesUp,0.10295893627254182,Compressed
22963,44631,405346,362650,1.256679725683642e-06,-0.013004299608363246,SmileClosed,0.095896011959080152,Compressed
22964,44631,261814,405346,1.7044030531983602e-06,-0.011426727261202974,SmileClosed,0.10751384941079678,Compressed
22965,44658,364789,347950,1.585626917108892e-06,-0.093706406131831232,LipsPressed,0.10343749214515108,Puff
22966,44658,189531,364789,1.9706612100438205e-06,-0.09290841852375098,LipsPressed,0.10888039033445773,Puff
22967,44661,457019,268897,1.6299445074822684e-06,-0.015195923269361367,EyesUp,0.1507599031005924,Compressed
22968,44661,268897,388624,1.5606500029147099e-06,-0.015334527969976364,EyesUp,0.14838071029175448,Compressed
22969,44661,379584,457019,1.4624788989662184e-06,-0.015687652770441263,EyesUp,0.14867062027326328,Compressed
22970,44661,360752,379584,1.657046327913657e-06,-0.015927017074780947,EyesUp,0.14762439674950523,Compressed
22971,44661,388624,360752,1.5738271246285937e-06,-0.015118547585244446,EyesUp,0.1503763586611595,Compressed
22972,44662,209265,401725,2.0727694886724562e-06,-0.042951850199697383,BrowUpLeft,0.18029345630152349,Compressed
22973,44662,131244,283942,2.0410134495030215e-06,-0.045035915332003573,BrowUpLeft,0.17766040933076588,Compressed
22974,44662,401897,131244,2.4795790897324965e-06,-0.040230108522934294,BrowUpLeft,0.17627494932769583,Compressed
22975,44662,283942,93469,1.2298406462625579e-06,-0.044982801249196513,BrowUpLeft,0.17763418470767611,Compressed
22976,44662,94446,401897,1.401581529623602e-06,-0.041260260303340068,BrowUpLeft,0.18662534931785379,Compressed
22977,44662,401725,94446,1.2948864983064665e-06,-0.041151686391754927,BrowUpLeft,0.1896334843083014,Compressed
22978,44662,93469,209265,1.338019910899828e-06,-0.04557233989765197,BrowUpLeft,0.18311560815807049,Compressed
22979,44668,430275,397753,2.0431053519105304e-06,-0.049457702792321312,LipsRight,0.10880792373684378,LipsLeft
22980,44668,384650,430275,2.086628883190609e-06,-0.058569838061828028,LipsRight,0.1152457473994779,LipsLeft
22981,44695,257959,409255,1.7977799679071156e-06,-0.22251929926292024,Smile,0.12111380893222989,EyeScrewedUpRight
22982,44729,373621,508912,1.7462633258883503e-06,-0.10665478987484978,LipsRight,0.083900356188484571,Scream
22983,44729,485953,373621,1.5571670175056003e-06,-0.1070652090458869,LipsRight,0.084563328786527947,Scream
22984,44831,265334,523846,1.1676951984197917e-06,-0.089649236081691397,LipsCornersDown,0.16514904665082852,JawFront
22985,44831,308385,265334,1.131655035301856e-06,-0.093799016277833491,LipsCornersDown,0.16398324879723791,JawFront
22986,44892,294128,155514,9.592104038748313e-07,-0.33928043403265939,BrowUpLeft,0.040280465318871306,EyesLeft
22987,44892,155514,435544,9.5018885138007419e-07,-0.32061341951789313,BrowUpLeft,0.044864506568800255,EyesLeft
22988,44892,361849,294128,1.170356321435915e-06,-0.33927777438610751,BrowUpLeft,0.040278317579201417,EyesLeft
22989,45036,263924,406552,1.2588685866466225e-06,-0.14276705823017866,Compressed,0.29295049075545165,EyeScrewedUpRight
22990,45036,393232,263924,1.0160359062824901e-06,-0.16380293802678658,Compressed,0.27163265775758072,EyeScrewedUpRight
22991,45095,259824,398577,1.2932355814198661e-06,-0.012879730988141103,EyesUp,0.20949743440700974,Compressed
22992,45095,412383,259824,1.2792984891797375e-06,-0.01286584890874376,EyesUp,0.20939736794887054,Compressed
22993,45117,66681,539303,1.5789064459831035e-06,-0.033811845270316554,BrowUpRight,0.18113358545499181,Compressed
22994,45117,187988,352778,1.3273168969427892e-06,-0.033717981497281668,BrowUpRight,0.18104520672907842,Compressed
22995,45117,539303,134779,1.2252845017976909e-06,-0.029757736699747683,BrowUpRight,0.17219936446648032,Compressed
