evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
253,1.191997836401312e-08,1.7477636693705151e-09,1.0271173139278137e-08,7,3.937895511172215e-11,-9.457366255025928,-0.34428506388630753,-0.49356695610943785
254,1.1893502488637562e-08,3.7921372260785e-09,2.434694824080981e-08,7,4.0916729738929693e-11,-9.468525151503645,-0.34711138263918434,-0.4942234554925388
255,1.1865605117235246e-08,1.8207008461212647e-09,1.2809798894732147e-08,7,4.234748958998196e-11,-9.473643811232924,-0.34909740762421265,-0.4947259707308426
256,1.1849287264282443e-08,1.722410762011303e-09,1.2661830660646358e-08,7,4.3094138741369944e-11,-9.476293016853564,-0.35013236730315767,-0.49496552689645
257,1.1793093076117825e-08,1.961222121499141e-09,1.0962658049213614e-08,7,4.540477198406842e-11,-9.493327082243152,-0.3553554731466414,-0.4962558532772843
258,1.1773901168977685e-08,6.126037562126074e-09,3.365467458661205e-08,7,4.6001722626521597e-11,-9.500396566790146,-0.35578398194961697,-0.49650763346082943
259,1.17332901050822e-08,2.0807695406957355e-09,1.1619575840284256e-08,7,4.6916547966190306e-11,-9.510298625521642,-0.3585979374127349,-0.4972123137355539
260,1.1721704346458949e-08,1.4217404304106302e-09,9.116356779176358e-09,7,4.698901939929524e-11,-9.510039983864724,-0.3580022854713875,-0.49708369552663373
261,1.1709118052899838e-08,1.7449412957168753e-09,1.1315430997311237e-08,7,4.731492320388768e-11,-9.513084213504827,-0.35858681970141487,-0.497266395510806
262,1.169108613412591e-08,2.9827727285050232e-09,1.9589118828294887e-08,7,4.755786809362199e-11,-9.519411632642912,-0.3610919036164493,-0.4979353043695126
263,1.166514489576679e-08,2.420416313263796e-09,1.3910745208289651e-08,7,4.773464759976871e-11,-9.52172579235201,-0.3620883480234519,-0.4982348605893624
264,1.1626570747908464e-08,2.2563966966485094e-09,1.5673040968677232e-08,7,4.1245919442867294e-11,-9.529824922147618,-0.36667499996227737,-0.4994280871864806
265,1.165580108146535e-08,9.80821489440308e-09,5.222931301609505e-08,7,1.7721286067984418e-11,-9.539621252472934,-0.3725440266318417,-0.501152392206157
266,1.1610315643999455e-08,3.3725407333326943e-09,1.8651736632295698e-08,7,3.4368716507561166e-11,-9.53363707324092,-0.3688756906585279,-0.5000733719016692
267,1.1588638256677672e-08,1.922404363980393e-09,1.2550907484671431e-08,7,2.2794778335956952e-11,-9.535971859050225,-0.370929068469734,-0.5006117141427481
268,1.1571789634751514e-08,1.6832289188100526e-09,1.172495539455136e-08,7,1.2276611855812625e-11,-9.540168007838169,-0.3728504888691151,-0.5011444873160905
269,1.153637821586052e-08,1.803608804813224e-09,1.1888153972240043e-08,7,1.4229903295384223e-12,-9.549200054633623,-0.37630717520173235,-0.5022090271887502
270,1.1502738660289337e-08,2.628394575562794e-09,1.9267344306354394e-08,7,8.042845255530912e-11,-9.559356629753488,-0.3798813626354249,-0.503381129209472
