evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
172,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
173,0.0001805997089137436,1.502092380944438e-05,0.0002095611986523238,49,1.1132174515650194e-11,-109.81425503062083,-0.19406217418590616,-0.8606249058213858
174,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
175,0.00018059969842029088,1.5020899673762904e-05,0.00020955921115510968,34,1.410804626633301e-11,-109.8142548665613,-0.19406217346917776,-0.8606249058213858
176,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
177,0.00018113716549915057,1.4010119082117969e-05,0.00020272348678305343,38,1.4001727950715355e-11,-109.80161728227782,-0.19401291023665493,-0.8606249058213858
178,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
179,0.0001805996850536657,1.5020956906991281e-05,0.00020956024693638943,31,4.5816934571659614e-11,-109.81425464625724,-0.19406217241504292,-0.8606249058213858
180,0.00017848541874669488,1.359103104028501e-05,0.00019283883641517163,36,8.314740867760711e-12,-109.8129470232315,-0.1940551597750285,-0.8606249058213858
181,0.00018059970049950412,1.5020904458389728e-05,0.00020955942171095587,41,2.2665930998186526e-13,-109.81425483917484,-0.19406217336065468,-0.8606249058213858
