evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
163,2.927966781130717e-06,2.932279093854917e-06,2.072586536466486e-05,38,3.796160403129028e-11,-61.214222029852934,-4.664282578554899,-4.61143873087939
164,2.9094790024223595e-06,5.447736822551765e-06,3.8777419884216546e-05,35,2.909334431793352e-11,-61.24460784526694,-4.688673191509687,-4.563348448565376
165,2.904514592093197e-06,7.667946523793418e-06,6.192844216366451e-05,43,1.7174951117246877e-13,-61.302482122100734,-4.68907888606786,-4.547074546827099
166,2.881014284047521e-06,1.6537835034889213e-06,1.0261813869609534e-05,43,8.049331690353173e-11,-61.153540907486814,-4.709428573271638,-4.513136172553007
167,2.8725346594310136e-06,2.393659062839644e-06,1.7008119385455823e-05,31,9.836193435341156e-11,-61.14760895380077,-4.711702297078802,-4.519853744249723
168,2.863709763587192e-06,3.2043435737409873e-06,2.2981974472881547e-05,42,1.5405694884151469e-15,-61.06145576213298,-4.721440904748468,-4.507124397509991
169,2.852447808657246e-06,1.5440606544358962e-06,9.466983366097441e-06,39,7.482571429332448e-14,-60.991119461749115,-4.730700636289495,-4.486294940927973
170,2.843033058014701e-06,4.5329363045889765e-06,3.186486714620737e-05,39,1.8518811960203401e-13,-60.70854988893953,-4.751431707600099,-4.4319815543583205
171,2.8258894101772207e-06,2.4284244076619745e-06,1.9194269154651e-05,28,2.433851580281931e-11,-60.6432564600804,-4.765351061122349,-4.383640246572848
172,2.8274616361823384e-06,4.674922831171867e-06,3.193627621259617e-05,45,6.300789532267866e-15,-60.27604834699812,-4.7847119055840555,-4.322940357025172
173,2.820254978400701e-06,9.366181232335919e-07,5.3078891022585205e-06,43,1.2800134396198357e-11,-60.479824745187074,-4.7755786369269355,-4.353270458422732
174,2.8125289777751594e-06,2.354218378999877e-06,1.59632130217168e-05,35,1.9438661133389726e-11,-60.4611471379016,-4.788096599498498,-4.325454789510771
175,2.79849686170383e-06,3.2398648904504767e-06,2.4550899102860184e-05,30,2.3385894769474604e-11,-60.66708216226865,-4.807708825182896,-4.288802261942596
176,2.7871139270132978e-06,3.418490685431545e-06,2.580203326086987e-05,48,2.3066708014264e-13,-60.776647662186186,-4.82071650490788,-4.256125279241982
177,2.7840437214277585e-06,4.148591933385998e-06,3.15608068665233e-05,40,3.745597860050821e-12,-61.151748123489014,-4.847222257867204,-4.185486860037172
178,2.777576109757626e-06,4.715160042947532e-06,3.377480428343672e-05,39,2.0033533541331275e-13,-60.99961774988862,-4.86059181761482,-4.142466046248406
179,2.804727807515806e-06,2.7541290215425286e-06,1.6316023857199176e-05,48,1.908115824382424e-15,-60.95011419682795,-4.835306591872252,-4.224138777778072
180,2.7693411079220674e-06,3.281883999212093e-06,2.4311177475392538e-05,59,8.535440630481702e-11,-61.00134106506274,-4.853379413944067,-4.16732795731343
181,2.7629774066833502e-06,7.029546614897354e-07,4.224420340091339e-06,48,1.535263584788584e-12,-60.986150800431645,-4.855890395002951,-4.16091108650102
182,2.7567682477295123e-06,8.247364703002315e-07,4.9074193434439285e-06,38,1.9585316009265754e-12,-60.89311509954723,-4.864479349360108,-4.136041226668686
183,2.747177921477482e-06,1.5429029634853187e-06,8.848274155981514e-06,53,1.1844675327820713e-12,-60.87315713464892,-4.888085561220612,-4.074068245593312
184,2.7393068152437304e-06,2.4933359338662455e-06,1.9131107474004028e-05,51,1.5488772933217392e-15,-61.00809919078841,-4.902113367488358,-4.044188750401119
185,2.7382675668439065e-06,4.7145015692179285e-06,3.425676209486763e-05,45,6.66617773154542e-14,-60.78611913591874,-4.924965141260332,-3.9807999247428776
186,2.734939639986894e-06,9.374239078626572e-07,6.978017792873992e-06,51,7.398849096668712e-14,-60.9545821638338,-4.910413902711447,-4.022442573105235
187,2.7556707162062667e-06,9.731554537353642e-06,7.110956404083314e-05,48,4.195949412096258e-15,-60.57657172442873,-4.934049219245497,-3.9523487624404345
188,2.7319062398719462e-06,1.0413926746914946e-06,6.891551047108e-06,49,2.722597254757899e-14,-60.8773848792398,-4.9180629476300615,-4.0018672275375
189,2.728938152021351e-06,2.4563554112046745e-06,1.8277070789289528e-05,59,3.899743714859911e-14,-60.77837577530472,-4.921663175939343,-3.9924947802574295
190,2.7244896289201984e-06,1.9732168627257785e-06,1.5075790678617696e-05,50,4.639187603138356e-12,-60.73800666911927,-4.921450308797576,-3.993342840063789
191,2.7165080535447024e-06,3.690633704037309e-06,2.7440813596921467e-05,44,7.577550872601512e-15,-60.62625738015604,-4.929678358553059,-3.963166200945908
192,2.699804977134898e-06,7.434722193108129e-07,4.126290887639935e-06,41,7.679157324429467e-15,-60.70315507785626,-4.941367341760562,-3.9179036818941873
193,2.6989662848458196e-06,5.2123852747908476e-06,3.7081406072555294e-05,49,3.033689497885517e-14,-60.52846796361396,-4.953914266956496,-3.860702796384924
194,2.6963020274252213e-06,1.8550707798131976e-06,1.2620817420962431e-05,46,1.184930369056851e-11,-60.648584304968516,-4.946641260505873,-3.89529408217299
195,2.689289480028607e-06,4.631701630639693e-06,3.208869916689393e-05,37,7.088076574569039e-15,-60.37669918636326,-4.970974305943664,-3.781224525276394
196,2.6871344309640898e-06,1.7786513895355946e-06,1.159444423632334e-05,41,1.5815498641029708e-14,-60.551403864684566,-4.959706487182491,-3.8379163716737175
197,2.6720621867257506e-06,4.622194743422581e-06,3.525747815493513e-05,35,8.33574142216759e-13,-60.62799496836169,-4.977873398224905,-3.804818652354487
198,2.6572289243987976e-06,2.956931617271787e-06,2.1896036914753516e-05,45,4.937449320264857e-11,-60.72728003232043,-4.986062336582876,-3.7857719340263785
199,2.6711631241059088e-06,1.2654405823170132e-05,9.390033451494285e-05,48,4.483415493726429e-14,-60.285331170092334,-5.009704077796917,-3.6724545912215056
200,2.6384298707420455e-06,1.8240593491578423e-06,1.3993754952223559e-05,44,1.929934079276606e-12,-60.57619808895431,-4.998207666062674,-3.7326405377667977
201,2.7074882143993893e-06,1.82501109057739e-05,0.00013396426861941,53,4.7591372723113414e-14,-60.25395991056432,-5.008083191005115,-3.6619529926143115
202,2.6329427733206095e-06,4.08663718013964e-06,3.1162470631347435e-05,61,5.54045838815639e-13,-60.53100734463208,-5.0011878785890715,-3.7157634092663088
203,2.6206657599173627e-06,3.641894803062109e-06,2.655957064288855e-05,50,3.244330306498952e-14,-60.59344474406507,-4.996269626206697,-3.7165436259543903
204,2.61063601620929e-06,3.8828766163002296e-06,2.8083574226561695e-05,24,2.7164630613587082e-11,-60.850411043813416,-5.004183600080106,-3.7176563609383626
205,7.929245340378557e-06,0.00012463473328391478,0.0007881769193355909,34,1.2009984816969458e-11,-58.017774987586,-4.933870293008218,-3.682671054203484
206,2.6082938012958546e-06,4.248226123974773e-06,3.0028387935383413e-05,45,3.6162887535081233e-13,-60.88748135371651,-5.004922892888762,-3.7121622224244577
207,2.6142653260248675e-06,2.816037267165193e-06,1.6619463367675987e-05,40,2.3532374840920153e-11,-61.44312061462234,-5.015338159999094,-3.759998689926111
208,2.600488285991033e-06,1.2815113371028913e-06,8.187776666494155e-06,44,1.302588217745675e-12,-61.1105167432933,-5.009093561654965,-3.729166223104365
209,2.5940667579020434e-06,5.7958800179226735e-06,4.305204830344571e-05,38,9.95927795309027e-12,-61.21106077156481,-5.011751655448412,-3.7485223221256354
210,2.58705032025573e-06,1.619668363798746e-06,1.1476263668469748e-05,43,2.225988933566661e-13,-61.151839700282224,-5.0108110705772395,-3.739930308833726
211,2.5822781663949893e-06,1.228056492771931e-06,8.445601981564187e-06,50,2.8817107038521196e-13,-61.11526896622036,-5.00968803764668,-3.7443826275054
212,2.574473569082981e-06,3.736575912965533e-06,2.7590565948857723e-05,41,4.775038162748074e-12,-60.953654300413824,-5.0117151524101065,-3.742846129990725
213,2.570315211212268e-06,7.70367119526183e-07,4.8108158990071845e-06,50,5.981745992451389e-11,-61.02109018672851,-5.011395083467442,-3.750827642197926
214,2.566767537417601e-06,1.3059053474744703e-06,9.465420193932751e-06,38,2.9412717754192823e-14,-60.99902139179547,-5.014005717063807,-3.751598528365829
215,2.5639017504228743e-06,6.259404297399213e-07,3.0865448505695423e-06,48,3.4664115490513017e-13,-61.0734165100867,-5.015323528141352,-3.755497509953331
216,2.5610879658672357e-06,5.874646878428212e-07,2.9248284707540843e-06,33,5.331270278045936e-15,-61.141845132377355,-5.013804732520084,-3.762616377187799
217,2.55239886585964e-06,3.2052597337950298e-06,2.3990761889243066e-05,41,9.888467351539644e-11,-61.2148329761811,-5.025018093929331,-3.7045882257319227
218,2.5539422330568944e-06,3.7188094454624242e-06,2.8996277116926355e-05,50,2.5944789551016092e-14,-61.57496765895109,-5.030204680611459,-3.6423740311563066
219,2.5461226523483716e-06,3.84420389137653e-07,2.315828757566331e-06,37,6.652099137444434e-11,-61.383696303900805,-5.027506417041953,-3.676791046908309
220,2.540557498363026e-06,2.424506481956075e-06,1.8132123825352433e-05,57,6.932926834098555e-14,-61.193803463324954,-5.0244920238714625,-3.6400457349528565
221,2.5379960186361233e-06,1.6828932662448674e-06,1.2651370036058208e-05,51,2.038283276376601e-14,-60.98706942282973,-5.012895758775167,-3.6448497636177954
222,2.5352456841468438e-06,3.7846785026174224e-07,1.8099454974236452e-06,50,7.065695527057764e-13,-61.01744075754091,-5.012257888808569,-3.6326560257128366
223,2.5335493432240973e-06,2.0898394361505815e-06,1.5446751255946098e-05,49,1.2013067270019283e-13,-60.962894628407895,-5.007626543925151,-3.607472995088976
224,2.5298330091273075e-06,4.462215901229211e-07,2.011136649597575e-06,55,8.370591863989234e-11,-61.03083218597114,-5.007399191171609,-3.611459122645181
225,2.525022124561344e-06,1.4680528888449649e-06,1.019773997814931e-05,54,8.274840579875873e-15,-61.00835507624086,-5.002422452412057,-3.602321753348371
226,2.5192446842561722e-06,1.393684076385478e-06,1.0338219007822404e-05,49,8.726338753735006e-15,-60.97474073866805,-5.003615680092182,-3.5915502597652025
227,2.5237163651567016e-06,5.248884971052215e-06,3.838165859908949e-05,37,2.831161867993585e-13,-60.71217908920753,-4.979570621958971,-3.572996313884515
228,2.515651501765315e-06,6.128974628599078e-07,4.244338758589086e-06,31,5.997395089294545e-14,-60.90398599283638,-4.993319210039592,-3.5830945091381863
229,2.5104729341419964e-06,1.7043884127226138e-06,1.2420595491472152e-05,41,8.917745769447135e-12,-60.81962269826273,-4.993626026289789,-3.541823803988547
230,2.5309365424390748e-06,1.0201966131498006e-05,7.420914378523396e-05,33,1.9382742167409993e-11,-60.322978867074724,-5.010100490444038,-3.3528041956952577
231,2.5026070423789633e-06,5.385946264388072e-07,2.8942591912540636e-06,39,2.4645816742616144e-11,-60.702069632400274,-5.001965445562188,-3.4633838446701475
232,2.5113263729575707e-06,6.901369289356022e-06,4.9536305824401835e-05,41,1.501505015181377e-14,-60.45883178123028,-4.9978014032642655,-3.4103679139481584
233,2.50124493830752e-06,1.6963325373994867e-06,1.207133456298447e-05,30,8.921832141155903e-13,-60.64424028541798,-5.0009784757033175,-3.4482416163011127
234,2.499145203505231e-06,1.5331016932503953e-06,1.2614138381639723e-05,48,1.7351521953437611e-12,-60.439460897970534,-4.988737542031972,-3.4148137522405406
235,2.4939964732430696e-06,7.914104959896573e-07,5.328324733390123e-06,43,5.96164324152482e-15,-60.54891142983345,-4.996471851338209,-3.397571847649908
236,2.4918275339117508e-06,1.1304503256796939e-06,8.741860889263366e-06,39,6.089843408284902e-15,-60.57679476110805,-4.99442713095792,-3.4020306461992544
237,2.495562512335717e-06,4.045387534104249e-06,2.8687368060882538e-05,41,1.0527721565859089e-13,-60.368466290099924,-4.985714432675077,-3.3607506379564076
238,2.4894929123269464e-06,3.9985703621391047e-07,1.559708868951035e-06,42,1.8248664039735162e-14,-60.511750016054656,-4.991122028204215,-3.3851433561065085
239,2.4862214067674224e-06,1.890572686985928e-06,1.2920212809005137e-05,49,1.0934942997598617e-11,-60.450348959731,-4.985078481487355,-3.3710010005917725
240,2.479964666122131e-06,1.290828997080165e-06,8.689465653952098e-06,33,1.5051136228191617e-15,-60.4703636134482,-4.974915244492942,-3.3835211452327227
241,2.475318065973512e-06,3.2168114301386034e-07,1.6811420825444637e-06,31,6.297265653606802e-11,-60.562760509964136,-4.96725992157047,-3.4079573962528085
242,2.49661512204709e-06,9.21108907934122e-06,6.431183812622274e-05,34,2.4974613789464665e-13,-60.41140707596984,-4.945471975344766,-3.437984892954231
243,2.474141179505102e-06,1.046449941833766e-06,6.60521231019061e-06,45,1.8181235348099137e-12,-60.55401712511671,-4.962841852791154,-3.4145572475186863
244,2.471613515646748e-06,1.7226964298458455e-06,1.2128659101371513e-05,44,6.930109771793821e-14,-60.60089087296211,-4.953059391600724,-3.437885908812289
245,2.469999088028539e-06,2.909553761679391e-07,2.1887163611619792e-06,40,8.441249136734914e-12,-60.67199155116407,-4.95229892175693,-3.4428096375452517
246,2.468674062149457e-06,7.830157850935465e-07,5.51039275535086e-06,37,1.0809235461011759e-14,-60.68674851020609,-4.947281666069901,-3.4549276824283583
247,2.467899991160791e-06,1.2761761121255416e-06,8.834830531459324e-06,40,1.2569077704456506e-14,-60.67888459262373,-4.9447127156350374,-3.4556841699080296
248,2.4662783026243893e-06,7.804363961380959e-07,4.811739474023218e-06,34,8.304091803277885e-14,-60.65395587837608,-4.945429800051688,-3.444065118359991
249,2.464767517439578e-06,9.269026552326959e-07,6.307574655630273e-06,37,4.306692946728041e-14,-60.63994477577288,-4.949584375726537,-3.4261136010567736
250,2.4650460630155634e-06,1.4049064716736974e-06,1.0383346704295387e-05,35,7.005672949520317e-13,-60.753999604757574,-4.95351742912188,-3.3913843114844666
251,2.4635652425502025e-06,6.081127196231148e-07,4.490842399229596e-06,42,1.5912489051095515e-12,-60.701665398296484,-4.95152727314135,-3.410177721627438
252,2.462402996965734e-06,1.1492009347069508e-06,7.578522315104843e-06,32,1.141393106932728e-13,-60.653862297641616,-4.954491712944631,-3.3886039791875384
