evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1118,1.3171540525575669e-05,3.5093691657590026e-06,2.0350561248105516e-05,9,6.570619588661521e-11,-3.754677107683964,-0.1699950880194486,-0.22684703824249183
1119,8.962179680171515e-06,6.953350170277341e-06,4.4837358450723094e-05,7,5.632974408964141e-11,-3.7556431765097513,-0.17000549508071613,-0.22684705077802902
1120,8.962179680165852e-06,6.953350170801851e-06,4.483735845433792e-05,7,5.6329744958793955e-11,-3.7556431765098575,-0.17000549508071838,-0.22684705077802236
1121,1.3171541200421929e-05,3.5093734892255684e-06,2.035057669788373e-05,9,6.653686193481465e-11,-3.75467701473927,-0.16999508396707938,-0.22684704451025697
1122,8.962179680164448e-06,6.953350170929947e-06,4.4837358455220656e-05,7,5.632974543522308e-11,-3.755643176509886,-0.17000549508071885,-0.22684705077802056
1123,8.962179680163141e-06,6.9533501710604815e-06,4.483735845611913e-05,7,5.632974537557259e-11,-3.7556431765099156,-0.17000549508072016,-0.2268470507780189
1124,1.3171541540932873e-05,3.509375650009178e-06,2.0350584425992897e-05,9,6.69557639711713e-11,-3.754676968266106,-0.16999508194095714,-0.22684704764413788
1125,8.962179680162803e-06,6.953350171089652e-06,4.483735845632061e-05,7,5.632974634739057e-11,-3.7556431765099205,-0.17000549508072033,-0.22684705077801853
1126,8.962179680162447e-06,6.95335017112269e-06,4.483735845654806e-05,7,5.632974608367493e-11,-3.7556431765099223,-0.1700054950807206,-0.22684705077801814
1127,1.317154171196498e-05,3.5093767301621055e-06,2.03505882908575e-05,9,6.71661130893368e-11,-3.754676945029306,-0.1699950809279119,-0.226847049211078
1128,8.962179680162338e-06,6.953350171132651e-06,4.483735845661798e-05,7,5.632974554010952e-11,-3.7556431765099307,-0.17000549508072008,-0.22684705077801795
1129,8.962179680162201e-06,6.953350171139403e-06,4.483735845666423e-05,7,5.632974518332124e-11,-3.755643176509927,-0.17000549508072021,-0.22684705077801784
1130,1.317154179767575e-05,3.509377270179e-06,2.0350590223495044e-05,9,6.727151249079879e-11,-3.7546769334108574,-0.1699950804213933,-0.22684704999454802
1131,8.962179680162216e-06,6.953350171143197e-06,4.483735845669081e-05,7,5.632974642003912e-11,-3.755643176509927,-0.17000549508072021,-0.22684705077801784
1132,8.962179680162201e-06,6.953350171139403e-06,4.483735845666423e-05,7,5.632974518332124e-11,-3.755643176509927,-0.17000549508072021,-0.22684705077801784
1133,1.3119750161618507e-05,3.162770913150139e-06,1.8445461706894793e-05,7,2.57241534511991e-13,-3.7664281905921633,-0.1705017575316353,-0.22605796773335485
1134,1.3171578137894295e-05,3.492106278593485e-06,2.0293450507773854e-05,8,7.846932398991982e-14,-3.7550361490795754,-0.17001082064995968,-0.22682278124704944
1135,1.317153920028257e-05,3.509360511270304e-06,2.035053037382294e-05,9,6.407306966131204e-11,-3.7546772935678923,-0.16999509612472888,-0.2268470257068765
1136,8.962179680139946e-06,6.953350173214112e-06,4.4837358470961713e-05,7,5.63297526251322e-11,-3.755643176510364,-0.17000549508073093,-0.22684705077799105
1137,8.962179680117688e-06,6.953350175287885e-06,4.483735848525448e-05,7,5.632975855722513e-11,-3.755643176510804,-0.1700054950807411,-0.22684705077796413
1138,1.3171540525567972e-05,3.509369165709467e-06,2.0350561247928242e-05,9,6.570618675390175e-11,-3.754677107685031,-0.16999508801949517,-0.22684703824242036
1139,8.962179680112077e-06,6.953350175807338e-06,4.4837358488833655e-05,7,5.6329759740793195e-11,-3.7556431765109095,-0.17000549508074392,-0.2268470507779576
1140,8.96217968010655e-06,6.953350176325052e-06,4.483735849240053e-05,7,5.6329761529355434e-11,-3.7556431765110156,-0.17000549508074658,-0.22684705077795084
