case_id,display_name,step,target/error_rms_m,target/error_rms_mm,target/error_rms_fraction_of_target,bumpiness/contraction_target_relative_dihedral_rms_deg,bumpiness/residual_normal_laplacian_rms_m,area/deformed_to_target_ratio_rms_error,area/deformed_to_target_log_ratio_rms,area/deformed_to_target_ratio_mean,activation/rms,activation/max_abs,activation/I_plus_Ainv_min_eigenvalue,activation/I_plus_Ainv_min_determinant,activation/I_plus_Ainv_max_condition_number,quality/I_plus_Ainv_non_spd_active_tets,quality/I_plus_Ainv_nonpositive_det_active_tets,quality/inverted_tets,quality/detF_min,quality/detF_q001,quality/skin_folded_triangles,quality/skin_signed_ratio_q001,fixed/displacement_exact_zero,fixed/displacement_max_abs_m
H1P0,"expansion E=0, no prestrain",26,0.001849668583757788,1.849668583757788,0.34832771082961206,13.591524609824498,0.00018450114120017495,0.1648515787831572,0.149833661710222,1.035176159966568,0.057988519447692795,1.8348650648694529,-0.8753641744277116,-1.108911730129553,17752.833916960168,24,24,28,-2.553870402913493,0.4096018643220529,11,0.1441410974746108,True,0.0
H1P0,"expansion E=0, no prestrain",27,0.00181698186109889,1.81698186109889,0.34217218038579317,13.717680456211843,0.00018562903396320641,0.1652628582225759,0.15010169346501198,1.0358285807689533,0.05893595677683916,1.8615011894141038,-0.9282352166851944,-1.1922255257063974,2029.4959936772948,33,33,27,-2.8144765656956365,0.40278748149314286,12,0.09629056022687531,True,0.0
H1P0,"expansion E=0, no prestrain",28,0.001777860887870604,1.7778608878706041,0.3348049584035984,13.866999597825414,0.0001868310599307587,0.16558978400051347,0.15091770661211526,1.0363340781057968,0.0598288826444099,1.8863828549878705,-0.9729947251571617,-1.260955616429547,358.2779545451783,37,37,23,-3.08036631623005,0.3976921035523914,9,0.08135513354905141,True,0.0
H1P0,"expansion E=0, no prestrain",29,0.0017368957283000446,1.7368957283000446,0.3270904411207276,14.045889010436609,0.00018756105095563098,0.16447757972620414,0.15016675670990753,1.0365515068656672,0.06066651099685531,1.9095474114776794,-1.015657739303011,-1.3305291905613421,390.4069213926399,37,37,25,-2.798914256775236,0.392080769263931,14,0.05377342647492504,True,0.0
H1P0,"expansion E=0, no prestrain",30,0.0017158392979004734,1.7158392979004733,0.3231251155138965,14.215589160875357,0.0001889046207529847,0.1654234794533829,0.1509613410523734,1.0370417621611019,0.06145564987701502,1.931148964826799,-1.0536077047905013,-1.392758395236473,538.3556439050874,38,38,29,-3.081233176891285,0.38642523404871976,22,0.043912794076449026,True,0.0
H1P0,"expansion E=0, no prestrain",31,0.0016797711762295067,1.679771176229507,0.31633280343923953,14.38388642604324,0.0001906261305777537,0.16574075548378986,0.15113798871358314,1.0374790040376731,0.062199796042161234,1.951544344769487,-1.089551469042864,-1.4536481385025644,2791.322024268285,48,48,28,-2.7822399763545853,0.38194393394551485,20,0.0517862972395147,True,0.0
H1P0,"expansion E=0, no prestrain",32,0.0016475808154802823,1.6475808154802822,0.31027074736659066,14.523381090878852,0.0001922991729923842,0.16571889148286814,0.15076162018576356,1.0380299219118723,0.06290050031642577,1.9708776424417382,-1.1250468423336406,-1.5181206506051876,478.81665529216696,47,47,27,-6.98106129884944,0.3774753483493298,21,0.05845060632309064,True,0.0
H1P0,"expansion E=0, no prestrain",33,0.0016196891895773763,1.6196891895773762,0.30501822467826273,14.652190208944491,0.0001923190102454031,0.16579188448599017,0.15078423218969186,1.0383081943559582,0.06356113956046094,1.989561148847304,-1.154450278664964,-1.5709467169635547,804.7818602480395,48,48,30,-6.7528102741346165,0.37307736349324555,18,0.06413610395460939,True,0.0
H1P0,"expansion E=0, no prestrain",34,0.0015864631346660981,1.5864631346660982,0.2987611277319375,14.797481371129695,0.00019319999635822123,0.16631106478663477,0.15126593281054346,1.038708995342551,0.0641839865845337,2.0070829022516263,-1.1803213640567372,-1.6190251973160479,1342.5573801617352,52,52,31,-6.183487404715503,0.3691303747265649,23,0.034845771203707514,True,0.0
H1P0,"expansion E=0, no prestrain",35,0.0015571534618910262,1.5571534618910263,0.29324155989553924,14.926846660437558,0.00019377827365290099,0.1671153837964205,0.15187671283442625,1.0392181248550965,0.06477342707557268,2.0234278467495277,-1.2052917945055384,-1.6686441451060094,2063.81652086213,52,52,31,-5.968135602033579,0.3669728409211148,25,0.025015295758989104,True,0.0
H1P0,"expansion E=0, no prestrain",36,0.0015344116845897309,1.534411684589731,0.28895885147030154,15.135211734860663,0.0001960149753441301,0.1677754168766841,0.1518461661601771,1.0399751336870267,0.0653306670157023,2.0386651422258035,-1.2278584477136738,-1.7143957296401289,954.003333943415,53,53,37,-6.168498664323348,0.3614062104903153,28,0.007869482391401169,True,0.0
H1P0,"expansion E=0, no prestrain",37,0.0015077336307563625,1.5077336307563627,0.28393486744269414,15.208653926284804,0.00019612870251307238,0.16837505093708965,0.15219886996655455,1.0403353653222172,0.06585695105889813,2.052857858961828,-1.2489309519654557,-1.757834753337933,854.7868882741274,53,53,38,-6.49407201674853,0.3584508333592296,30,0.003289996996417236,True,0.0
H1P0,"expansion E=0, no prestrain",38,0.001481912096409753,1.481912096409753,0.2790721822957205,15.322614665596422,0.0001967748417727251,0.16836701490339478,0.15200849219938165,1.0406579389079156,0.06635506280181559,2.0660763249415903,-1.2681956491720583,-1.7982001022175664,10360.09315930645,58,58,37,-6.527518355149953,0.35619008618569686,33,-0.008065580803612953,True,0.0
H1P0,"expansion E=0, no prestrain",39,0.001459240869031159,1.4592408690311591,0.2748027597603387,15.422497870914905,0.00019750351672269956,0.1685781260401981,0.15207245976784084,1.041014507748139,0.06682730016273096,2.0783711743302997,-1.285782898653509,-1.881458507260795,3047.689672599495,60,60,42,-6.67091888490889,0.35384037759352743,36,-0.017960718395997635,True,0.0
H1P0,"expansion E=0, no prestrain",40,0.0014379112191552172,1.4379112191552172,0.2707859817389541,15.571349390561876,0.0001981964946635621,0.16831814657294866,0.15203652464664374,1.0412436823289046,0.06727419233388898,2.0898030264596503,-1.3017502319979728,-1.96638144334263,9993.21302819461,60,60,41,-6.79780018356372,0.3513098501763148,39,-0.021811246869026923,True,0.0
