x,ux,uy,target_uy,smooth_uy,highpass_uy
0.28500000000000003,0.03341670115950059,0.0056723634385027035,0.1,0.006275502028150346,-0.0006031385896476428
0.29,0.03262075885662345,0.005423530540535757,0.1,0.0059408093038096,-0.0005172787632738429
0.295,0.03185955199249022,0.005233337626855526,0.1,0.005668388732889559,-0.0004350511060340328
0.3,0.031130370574337853,0.005090534911624204,0.1,0.005451631788083011,-0.0003610968764588074
0.305,0.030431515182782375,0.004986454463389203,0.1,0.005283315695068084,-0.00029686123167888077
0.31,0.02976182319567664,0.004914145059682574,0.1,0.005156195881946399,-0.00024205082226382534
0.315,0.02912041175055508,0.0048678605563080585,0.1,0.005063416965715707,-0.00019555640940764878
0.32,0.028506510334213253,0.004842721287165622,0.1,0.004998766743831482,-0.00015604545666585926
0.325,0.02791935800706573,0.004834497929579172,0.1,0.004956763795134855,-0.00012226586555568256
0.33,0.027358142957463975,0.004839474954755276,0.1,0.004932659639386916,-9.318468463164007e-05
0.335,0.026821970943031483,0.00485436574835887,0.1,0.0049223765561191065,-6.80108077602366e-05
0.34,0.02630985310813518,0.0048762598405737625,0.1,0.004922428399483458,-4.616855890969551e-05
0.34500000000000003,0.025820706263628583,0.004902588762917117,0.1,0.004929826426029802,-2.7237663112684822e-05
0.35000000000000003,0.02535336121693191,0.004931102238732805,0.1,0.004942018815812774,-1.0916577079969451e-05
0.355,0.02490657618594379,0.004959849647714624,0.1,0.0049568241382850955,3.0255094295283252e-06
0.36,0.024479053247673657,0.004987163787684188,0.1,0.0049723893448228055,1.4774442861382499e-05
0.365,0.02406945636518709,0.0050116452702340265,0.1,0.00498715402711918,2.449124311484658e-05
0.37,0.023676429932466256,0.005032146696921899,0.1,0.004999821925533822,3.232477138807692e-05
0.375,0.023298617049029097,0.005047756245259604,0.1,0.005009337261685527,3.8418983574076485e-05
0.38,0.02293467693107217,0.005057780570325662,0.1,0.005014863768795845,4.291680152981696e-05
0.385,0.022583301012146458,0.005061727079228622,0.1,0.0050157654528364785,4.596162639214363e-05
0.39,0.022243227401777095,0.005059285714202279,0.1,0.005011588210884228,4.769750331805149e-05
0.395,0.02191325346605936,0.0050503104183956425,0.1,0.005002041904782964,4.826851361267818e-05
0.4,0.0215922463767572,0.005034800475582768,0.1,0.004986982734647062,4.7817740935706364e-05
0.405,0.021279151548588473,0.005012881921459988,0.1,0.004966395898522949,4.648602293703865e-05
0.41000000000000003,0.02097299895003232,0.004984789224856229,0.1,0.0049403786048092535,4.4410620046975505e-05
0.41500000000000004,0.02067290733170065,0.004950847433852501,0.1,0.0049091235470671585,4.172388678534266e-05
0.42,0.02037808646786221,0.004911454974705944,0.1,0.004872902969864907,3.855200484103715e-05
0.425,0.02008783755050123,0.004867067280260652,0.1,0.004832053457990525,3.5013822270126525e-05
0.43,0.019801551910698233,0.004818181408881287,0.1,0.004786961575127634,3.121983375365279e-05
0.435,0.01951870826866742,0.004765321794880957,0.1,0.004738050465297151,2.7271329583806146e-05
0.44,0.019238868731323376,0.004709027247358525,0.1,0.004685767513219396,2.325973413912913e-05
0.445,0.01896167376500326,0.004649839287124843,0.1,0.0046305731397441804,1.9266147380662783e-05
0.45,0.01868683637155011,0.004588291882069704,0.1,0.004572930786759128,1.5361095310576466e-05
0.455,0.018414135689273442,0.004524902611143022,0.1,0.004513298123454527,1.1604487688495618e-05
0.46,0.018143410227520817,0.004460165257347719,0.1,0.004452119483323407,8.045774024311586e-06
0.465,0.01787455092600077,0.004394543801938368,0.1,0.0043898195195536125,4.724282384755557e-06
0.47000000000000003,0.017607494208944717,0.004328467766387029,0.1,0.004326798046184974,1.669720202055261e-06
0.47500000000000003,0.01734221518097135,0.004262328826394951,0.1,0.0042634260141203445,-1.0971877253936405e-06
0.48,0.017078721087324587,0.004196478603833412,0.1,0.004200042555238008,-3.563951404595561e-06
0.485,0.01681704513701069,0.004131227528281313,0.1,0.004136953014770258,-5.725486488944442e-06
0.49,0.016557240764129427,0.004066844649860332,0.1,0.00407442788197016,-7.583232109828128e-06
